"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-04-01 14:00:00","2025-04-01 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1462249,1462249,0.32265776395798,0,0
"2025-04-01 15:00:00","2025-04-01 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2250250,2250250,0.49653699994087,0,0
"2025-04-01 16:00:00","2025-04-01 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2549250,2549250,0.56251347064972,0,0
"2025-04-01 17:00:00","2025-04-01 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2400499,2400499,0.5296905040741,0,0
"2025-04-01 18:00:00","2025-04-01 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2573251,2573251,0.56780976057053,0,0
"2025-04-01 19:00:00","2025-04-01 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2800250,2800250,0.61789900064468,0,0
"2025-04-01 20:00:00","2025-04-01 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2868500,2868500,0.63295876979828,0,0
"2025-04-01 21:00:00","2025-04-01 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2988751,2988751,0.65949350595474,0,0
"2025-04-01 22:00:00","2025-04-01 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2816500,2816500,0.62148451805115,0,0
"2025-04-01 23:00:00","2025-04-02 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2320501,2320501,0.51203852891922,0,0
"2025-04-02 00:00:00","2025-04-02 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1514251,1514251,0.33413249254227,0,0
"2025-04-02 01:00:00","2025-04-02 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1321500,1321500,0.29160025715828,0,0
"2025-04-02 02:00:00","2025-04-02 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1319499,1319499,0.29115873575211,0,0
"2025-04-02 03:00:00","2025-04-02 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1614251,1614251,0.35619825124741,0,0
"2025-04-02 04:00:00","2025-04-02 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2651249,2651249,0.58502048254013,0,0
"2025-04-02 05:00:00","2025-04-02 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3101000,3101000,0.68426197767258,0,0
"2025-04-02 06:00:00","2025-04-02 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3066500,3066500,0.67664951086044,0,0
"2025-04-02 07:00:00","2025-04-02 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2847750,2847750,0.62838000059128,0,0
"2025-04-02 08:00:00","2025-04-02 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2755500,2755500,0.60802447795868,0,0
"2025-04-02 09:00:00","2025-04-02 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1660500,1660500,0.36640349030495,0,0
"2025-04-02 10:00:00","2025-04-02 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1066501,1066501,0.23533275723457,0,0
"2025-04-02 11:00:00","2025-04-02 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,868000,868000,0.19153149425983,0,0
"2025-04-02 12:00:00","2025-04-02 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1031751,1031751,0.22766475379467,0,0
"2025-04-02 13:00:00","2025-04-02 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1116252,1116252,0.24631050229073,0,0
"2025-04-02 14:00:00","2025-04-02 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1368500,1368500,0.30197125673294,0,0
"2025-04-02 15:00:00","2025-04-02 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2692249,2692249,0.59406751394272,0,0
"2025-04-02 16:00:00","2025-04-02 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3217000,3217000,0.70985823869705,0,0
"2025-04-02 17:00:00","2025-04-02 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3636750,3636750,0.80247950553894,0,0
"2025-04-02 18:00:00","2025-04-02 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3726999,3726999,0.82239401340485,0,0
"2025-04-02 19:00:00","2025-04-02 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3828500,3828500,0.844790995121,0,0
"2025-04-02 20:00:00","2025-04-02 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3849249,3849249,0.8493692278862,0,0
"2025-04-02 21:00:00","2025-04-02 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3816000,3816000,0.84203273057938,0,0
"2025-04-02 22:00:00","2025-04-02 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3829501,3829501,0.84501200914383,0,0
"2025-04-02 23:00:00","2025-04-03 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3735251,3735251,0.82421499490738,0,0
"2025-04-03 00:00:00","2025-04-03 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3610999,3610999,0.79679751396179,0,0
"2025-04-03 01:00:00","2025-04-03 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3559500,3559500,0.78543400764465,0,0
"2025-04-03 02:00:00","2025-04-03 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3524499,3524499,0.7777104973793,0,0
"2025-04-03 03:00:00","2025-04-03 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3464999,3464999,0.7645817399025,0,0
"2025-04-03 04:00:00","2025-04-03 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3464250,3464250,0.7644162774086,0,0
"2025-04-03 05:00:00","2025-04-03 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3447000,3447000,0.76060974597931,0,0
"2025-04-03 06:00:00","2025-04-03 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3310500,3310500,0.73049002885818,0,0
"2025-04-03 07:00:00","2025-04-03 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3019750,3019750,0.66633349657059,0,0
"2025-04-03 08:00:00","2025-04-03 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2505750,2505750,0.55291497707367,0,0
"2025-04-03 09:00:00","2025-04-03 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1713000,1713000,0.37798801064491,0,0
"2025-04-03 10:00:00","2025-04-03 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,996500,996500,0.21988649666309,0,0
"2025-04-03 11:00:00","2025-04-03 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,718250,718250,0.1584880053997,0,0
"2025-04-03 12:00:00","2025-04-03 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,916000,916000,0.20212300121784,0,0
"2025-04-03 13:00:00","2025-04-03 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1323751,1323751,0.29209700226784,0,0
"2025-04-03 14:00:00","2025-04-03 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1728000,1728000,0.38129773736,0,0
"2025-04-03 15:00:00","2025-04-03 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1776249,1776249,0.39194425940514,0,0
"2025-04-03 16:00:00","2025-04-03 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1628750,1628750,0.3593975007534,0,0
"2025-04-03 17:00:00","2025-04-03 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1375250,1375250,0.30346050858498,0,0
"2025-04-03 18:00:00","2025-04-03 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1120250,1120250,0.24719275534153,0,0
"2025-04-03 19:00:00","2025-04-03 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1183500,1183500,0.26114949584007,0,0
"2025-04-03 20:00:00","2025-04-03 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1692250,1692250,0.37340924143791,0,0
"2025-04-03 21:00:00","2025-04-03 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1869000,1869000,0.41241073608398,0,0
"2025-04-03 22:00:00","2025-04-03 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2038749,2038749,0.44986724853516,0,0
"2025-04-03 23:00:00","2025-04-04 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1915000,1915000,0.42256098985672,0,0
"2025-04-04 00:00:00","2025-04-04 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1287251,1287251,0.28404274582863,0,0
"2025-04-04 01:00:00","2025-04-04 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,744000,744000,0.16416974365711,0,0
"2025-04-04 02:00:00","2025-04-04 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,433750,433750,0.095710575580597,0,0
"2025-04-04 03:00:00","2025-04-04 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,375750,375750,0.082912422716618,0,0
"2025-04-04 04:00:00","2025-04-04 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,418750,418750,0.092400752007961,0,0
"2025-04-04 05:00:00","2025-04-04 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,415000,415000,0.091573275625706,0,0
"2025-04-04 06:00:00","2025-04-04 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,447750,447750,0.098799921572208,0,0
"2025-04-04 07:00:00","2025-04-04 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,576000,576000,0.12709924578667,0,0
"2025-04-04 08:00:00","2025-04-04 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,757750,757750,0.16720375418663,0,0
"2025-04-04 09:00:00","2025-04-04 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,982501,982501,0.21679699420929,0,0
"2025-04-04 10:00:00","2025-04-04 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,835000,835000,0.18424999713898,0,0
"2025-04-04 11:00:00","2025-04-04 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,643000,643000,0.14188325405121,0,0
"2025-04-04 12:00:00","2025-04-04 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,576999,576999,0.12731975317001,0,0
"2025-04-04 13:00:00","2025-04-04 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1318000,1318000,0.29082775115967,0,0
"2025-04-04 14:00:00","2025-04-04 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2048250,2048250,0.45196375250816,0,0
"2025-04-04 15:00:00","2025-04-04 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2504750,2504750,0.55269426107407,0,0
"2025-04-04 16:00:00","2025-04-04 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3016500,3016500,0.66561627388,0,0
"2025-04-04 17:00:00","2025-04-04 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3301250,3301250,0.72844874858856,0,0
"2025-04-04 18:00:00","2025-04-04 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3562251,3562251,0.78604102134705,0,0
"2025-04-04 19:00:00","2025-04-04 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3764750,3764750,0.83072423934937,0,0
"2025-04-04 20:00:00","2025-04-04 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3878999,3878999,0.85593402385712,0,0
"2025-04-04 21:00:00","2025-04-04 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3817499,3817499,0.84236347675323,0,0
"2025-04-04 22:00:00","2025-04-04 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3611749,3611749,0.79696273803711,0,0
"2025-04-04 23:00:00","2025-04-05 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3249000,3249000,0.7169194817543,0,0
"2025-04-05 00:00:00","2025-04-05 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2686749,2686749,0.59285372495651,0,0
"2025-04-05 01:00:00","2025-04-05 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2076999,2076999,0.45830774307251,0,0
"2025-04-05 02:00:00","2025-04-05 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2189751,2189751,0.48318725824356,0,0
"2025-04-05 03:00:00","2025-04-05 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2347000,2347000,0.51788550615311,0,0
"2025-04-05 04:00:00","2025-04-05 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2448000,2448000,0.54017198085785,0,0
"2025-04-05 05:00:00","2025-04-05 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2589499,2589499,0.57139497995377,0,0
"2025-04-05 06:00:00","2025-04-05 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2622000,2622000,0.57856649160385,0,0
"2025-04-05 07:00:00","2025-04-05 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2563999,2563999,0.56576824188232,0,0
"2025-04-05 08:00:00","2025-04-05 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1754501,1754501,0.38714575767517,0,0
"2025-04-05 09:00:00","2025-04-05 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1407750,1407750,0.31063175201416,0,0
"2025-04-05 10:00:00","2025-04-05 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,894500,894500,0.19737875461578,0,0
"2025-04-05 11:00:00","2025-04-05 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,822250,822250,0.18143625557423,0,0
"2025-04-05 12:00:00","2025-04-05 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,942999,942999,0.20808075368404,0,0
"2025-04-05 13:00:00","2025-04-05 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1135250,1135250,0.25050249695778,0,0
"2025-04-05 14:00:00","2025-04-05 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1736000,1736000,0.38306325674057,0,0
"2025-04-05 15:00:00","2025-04-05 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3166251,3166251,0.69866001605988,0,0
"2025-04-05 16:00:00","2025-04-05 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3927250,3927250,0.86658126115799,0,0
"2025-04-05 17:00:00","2025-04-05 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,4070499,4070499,0.89819025993347,0,0
"2025-04-05 18:00:00","2025-04-05 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,4248749,4248749,0.93752247095108,0,0
"2025-04-05 19:00:00","2025-04-05 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,4106750,4106750,0.90618926286697,0,0
"2025-04-05 20:00:00","2025-04-05 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3913251,3913251,0.86349201202393,0,0
"2025-04-05 21:00:00","2025-04-05 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3741749,3741749,0.82564872503281,0,0
"2025-04-05 22:00:00","2025-04-05 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3722500,3722500,0.82140123844147,0,0
"2025-04-05 23:00:00","2025-04-06 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3654750,3654750,0.80645149946213,0,0
"2025-04-06 00:00:00","2025-04-06 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3339499,3339499,0.73688876628876,0,0
"2025-04-06 01:00:00","2025-04-06 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3276000,3276000,0.72287702560425,0,0
"2025-04-06 02:00:00","2025-04-06 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3202500,3202500,0.70665872097015,0,0
"2025-04-06 03:00:00","2025-04-06 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3138000,3138000,0.69242626428604,0,0
"2025-04-06 04:00:00","2025-04-06 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,3078000,3078000,0.67918699979782,0,0
"2025-04-06 05:00:00","2025-04-06 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2872250,2872250,0.63378649950027,0,0
"2025-04-06 06:00:00","2025-04-06 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2176251,2176251,0.48020824790001,0,0
"2025-04-06 07:00:00","2025-04-06 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2080500,2080500,0.45907974243164,0,0
"2025-04-06 08:00:00","2025-04-06 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1267750,1267750,0.27974000573158,0,0
"2025-04-06 09:00:00","2025-04-06 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,813500,813500,0.17950575053692,0,0
"2025-04-06 10:00:00","2025-04-06 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,605750,605750,0.13366374373436,0,0
"2025-04-06 11:00:00","2025-04-06 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,540750,540750,0.11932100355625,0,0
"2025-04-06 12:00:00","2025-04-06 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,566749,566749,0.12505799531937,0,0
"2025-04-06 13:00:00","2025-04-06 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,624250,624250,0.13774600625038,0,0
"2025-04-06 14:00:00","2025-04-06 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,877998,877998,0.19373774528503,0,0
"2025-04-06 15:00:00","2025-04-06 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1919751,1919751,0.42360925674438,0,0
"2025-04-06 16:00:00","2025-04-06 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2154750,2154750,0.47546374797821,0,0
"2025-04-06 17:00:00","2025-04-06 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2428000,2428000,0.53575897216797,0,0
"2025-04-06 18:00:00","2025-04-06 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2292750,2292750,0.505914747715,0,0
"2025-04-06 19:00:00","2025-04-06 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2290750,2290750,0.50547349452972,0,0
"2025-04-06 20:00:00","2025-04-06 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2374750,2374750,0.52400875091553,0,0
"2025-04-06 21:00:00","2025-04-06 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1997000,1997000,0.44065499305725,0,0
"2025-04-06 22:00:00","2025-04-06 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2137250,2137250,0.47160249948502,0,0
"2025-04-06 23:00:00","2025-04-07 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1857750,1857750,0.40992826223373,0,0
"2025-04-07 00:00:00","2025-04-07 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1365750,1365750,0.30136424303055,0,0
"2025-04-07 01:00:00","2025-04-07 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1094000,1094000,0.24140049517155,0,0
"2025-04-07 02:00:00","2025-04-07 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,790250,790250,0.17437525093555,0,0
"2025-04-07 03:00:00","2025-04-07 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,690500,690500,0.15236474573612,0,0
"2025-04-07 04:00:00","2025-04-07 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,658750,658750,0.14535875618458,0,0
"2025-04-07 05:00:00","2025-04-07 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,594000,594000,0.13107125461102,0,0
"2025-04-07 06:00:00","2025-04-07 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,563750,563750,0.12439624965191,0,0
"2025-04-07 07:00:00","2025-04-07 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,319501,319501,0.07050059735775,0,0
"2025-04-07 08:00:00","2025-04-07 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,168500,168500,0.037180949002504,0,0
"2025-04-07 09:00:00","2025-04-07 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,55749,55749,0.012301497161388,0,0
"2025-04-07 10:00:00","2025-04-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,39750,39750,0.0087711848318577,0,0
"2025-04-07 11:00:00","2025-04-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,62999,62999,0.013901250436902,0,0
"2025-04-07 12:00:00","2025-04-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,156750,156750,0.034588225185871,0,0
"2025-04-07 13:00:00","2025-04-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,428250,428250,0.094496928155422,0,0
"2025-04-07 14:00:00","2025-04-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,829000,829000,0.18292574584484,0,0
"2025-04-07 15:00:00","2025-04-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1286250,1286250,0.2838220000267,0,0
"2025-04-07 16:00:00","2025-04-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1683249,1683249,0.37142300605774,0,0
"2025-04-07 17:00:00","2025-04-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1944500,1944500,0.42907026410103,0,0
"2025-04-07 18:00:00","2025-04-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2196500,2196500,0.4846765100956,0,0
"2025-04-07 19:00:00","2025-04-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,2029999,2029999,0.44793650507927,0,0
"2025-04-07 20:00:00","2025-04-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1812001,1812001,0.39983326196671,0,0
"2025-04-07 21:00:00","2025-04-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1852500,1852500,0.40876975655556,0,0
"2025-04-07 22:00:00","2025-04-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1584751,1584751,0.34968873858452,0,0
"2025-04-07 23:00:00","2025-04-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1164000,1164000,0.25684648752213,0,0
"2025-04-08 00:00:00","2025-04-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,926000,926000,0.20432974398136,0,0
"2025-04-08 01:00:00","2025-04-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,708500,708500,0.15633650124073,0,0
"2025-04-08 02:00:00","2025-04-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,697000,697000,0.15379874408245,0,0
"2025-04-08 03:00:00","2025-04-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,663000,663000,0.14629675447941,0,0
"2025-04-08 04:00:00","2025-04-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,606250,606250,0.13377450406551,0,0
"2025-04-08 05:00:00","2025-04-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,570250,570250,0.12583024799824,0,0
"2025-04-08 06:00:00","2025-04-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,547750,547750,0.12086574733257,0,0
"2025-04-08 07:00:00","2025-04-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,499250,499250,0.11016362160444,0,0
"2025-04-08 08:00:00","2025-04-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,322250,322250,0.071107171475887,0,0
"2025-04-08 09:00:00","2025-04-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,153001,153001,0.033760976046324,0,0
"2025-04-08 10:00:00","2025-04-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,120250,120250,0.026534175500274,0,0
"2025-04-08 11:00:00","2025-04-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,124750,124750,0.027527149766684,0,0
"2025-04-08 12:00:00","2025-04-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,392750,392750,0.086663596332073,0,0
"2025-04-08 13:00:00","2025-04-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,539751,539751,0.11910062283278,0,0
"2025-04-08 14:00:00","2025-04-08 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,890249,890249,0.19644099473953,0,0
"2025-04-08 15:00:00","2025-04-08 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1163751,1163751,0.2567917406559,0,0
"2025-04-08 16:00:00","2025-04-08 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1274251,1274251,0.28117451071739,0,0
"2025-04-08 17:00:00","2025-04-08 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1469250,1469250,0.3242025077343,0,0
"2025-04-08 18:00:00","2025-04-08 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1588499,1588499,0.35051599144936,0,0
"2025-04-08 19:00:00","2025-04-08 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1662000,1662000,0.36673423647881,0,0
"2025-04-08 20:00:00","2025-04-08 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1640250,1640250,0.36193498969078,0,0
"2025-04-08 21:00:00","2025-04-08 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1349000,1349000,0.29766848683357,0,0
"2025-04-08 22:00:00","2025-04-08 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,1198248,1198248,0.2644034922123,0,0
"2025-04-08 23:00:00","2025-04-09 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,998001,998001,0.22021749615669,0,0
"2025-04-09 00:00:00","2025-04-09 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,831251,831251,0.18342250585556,0,0
"2025-04-09 01:00:00","2025-04-09 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,696001,696001,0.15357850492001,0,0
"2025-04-09 02:00:00","2025-04-09 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,742250,742250,0.16378374397755,0,0
"2025-04-09 03:00:00","2025-04-09 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,697750,697750,0.15396450459957,0,0
"2025-04-09 04:00:00","2025-04-09 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,785251,785251,0.17327250540257,0,0
"2025-04-09 05:00:00","2025-04-09 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,992501,992501,0.21900375187397,0,0
