"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-02-15 09:00:00","2025-02-15 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2669886,2669886,0.11361897736788,0,0
"2025-02-15 10:00:00","2025-02-15 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4055750,4055750,0.17259450256824,0,0
"2025-02-15 11:00:00","2025-02-15 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4343772,4343772,0.18485075235367,0,0
"2025-02-15 12:00:00","2025-02-15 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3836129,3836129,0.1632467508316,0,0
"2025-02-15 13:00:00","2025-02-15 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3430463,3430463,0.14598275721073,0,0
"2025-02-15 14:00:00","2025-02-15 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2491545,2491545,0.1060266494751,0,0
"2025-02-15 15:00:00","2025-02-15 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1152623,1152623,0.04904917627573,0,0
"2025-02-15 16:00:00","2025-02-15 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,176997,176997,0.0075319758616388,0,0
"2025-02-15 17:00:00","2025-02-15 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-15 18:00:00","2025-02-15 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-15 19:00:00","2025-02-15 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-15 20:00:00","2025-02-15 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-15 21:00:00","2025-02-15 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-15 22:00:00","2025-02-15 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-15 23:00:00","2025-02-16 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 00:00:00","2025-02-16 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 01:00:00","2025-02-16 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 02:00:00","2025-02-16 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 03:00:00","2025-02-16 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 04:00:00","2025-02-16 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 05:00:00","2025-02-16 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 06:00:00","2025-02-16 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 07:00:00","2025-02-16 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,402588,402588,0.017130421474576,0,0
"2025-02-16 08:00:00","2025-02-16 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2972647,2972647,0.12648752331734,0,0
"2025-02-16 09:00:00","2025-02-16 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5893242,5893242,0.25075924396515,0,0
"2025-02-16 10:00:00","2025-02-16 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9241149,9241149,0.39321175217628,0,0
"2025-02-16 11:00:00","2025-02-16 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12129692,12129692,0.5161167383194,0,0
"2025-02-16 12:00:00","2025-02-16 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12858056,12858056,0.54710572957993,0,0
"2025-02-16 13:00:00","2025-02-16 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11668884,11668884,0.49650424718857,0,0
"2025-02-16 14:00:00","2025-02-16 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9487552,9487552,0.40368750691414,0,0
"2025-02-16 15:00:00","2025-02-16 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5969701,5969701,0.25400450825691,0,0
"2025-02-16 16:00:00","2025-02-16 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1688449,1688449,0.071841634809971,0,0
"2025-02-16 17:00:00","2025-02-16 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 18:00:00","2025-02-16 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 19:00:00","2025-02-16 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 20:00:00","2025-02-16 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 21:00:00","2025-02-16 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 22:00:00","2025-02-16 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-16 23:00:00","2025-02-17 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 00:00:00","2025-02-17 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 01:00:00","2025-02-17 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 02:00:00","2025-02-17 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 03:00:00","2025-02-17 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 04:00:00","2025-02-17 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 05:00:00","2025-02-17 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 06:00:00","2025-02-17 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 07:00:00","2025-02-17 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1199023,1199023,0.051012881100178,0,0
"2025-02-17 08:00:00","2025-02-17 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7467806,7467806,0.31771850585938,0,0
"2025-02-17 09:00:00","2025-02-17 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11972055,11972055,0.50935024023056,0,0
"2025-02-17 10:00:00","2025-02-17 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,14455511,14455511,0.61500525474548,0,0
"2025-02-17 11:00:00","2025-02-17 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,15537187,15537187,0.66102123260498,0,0
"2025-02-17 12:00:00","2025-02-17 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,14854782,14854782,0.63198548555374,0,0
"2025-02-17 13:00:00","2025-02-17 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12794705,12794705,0.54433822631836,0,0
"2025-02-17 14:00:00","2025-02-17 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9687277,9687277,0.41213351488113,0,0
"2025-02-17 15:00:00","2025-02-17 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6014058,6014058,0.25585949420929,0,0
"2025-02-17 16:00:00","2025-02-17 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1757451,1757451,0.074767954647541,0,0
"2025-02-17 17:00:00","2025-02-17 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 18:00:00","2025-02-17 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 19:00:00","2025-02-17 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 20:00:00","2025-02-17 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 21:00:00","2025-02-17 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 22:00:00","2025-02-17 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-17 23:00:00","2025-02-18 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 00:00:00","2025-02-18 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 01:00:00","2025-02-18 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 02:00:00","2025-02-18 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 03:00:00","2025-02-18 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 04:00:00","2025-02-18 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 05:00:00","2025-02-18 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 06:00:00","2025-02-18 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 07:00:00","2025-02-18 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,952588,952588,0.040523041039705,0,0
"2025-02-18 08:00:00","2025-02-18 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5233631,5233631,0.22263725101948,0,0
"2025-02-18 09:00:00","2025-02-18 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9562900,9562900,0.40680125355721,0,0
"2025-02-18 10:00:00","2025-02-18 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12380309,12380309,0.52664977312088,0,0
"2025-02-18 11:00:00","2025-02-18 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,14178572,14178572,0.60314327478409,0,0
"2025-02-18 12:00:00","2025-02-18 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,14332055,14332055,0.60966926813126,0,0
"2025-02-18 13:00:00","2025-02-18 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12544368,12544368,0.53361999988556,0,0
"2025-02-18 14:00:00","2025-02-18 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10044435,10044435,0.42727449536324,0,0
"2025-02-18 15:00:00","2025-02-18 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5649247,5649247,0.24030874669552,0,0
"2025-02-18 16:00:00","2025-02-18 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1783821,1783821,0.075880348682404,0,0
"2025-02-18 17:00:00","2025-02-18 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1618,1618,6.8826251663268E-5,0,0
"2025-02-18 18:00:00","2025-02-18 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 19:00:00","2025-02-18 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 20:00:00","2025-02-18 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 21:00:00","2025-02-18 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 22:00:00","2025-02-18 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-18 23:00:00","2025-02-19 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 00:00:00","2025-02-19 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 01:00:00","2025-02-19 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 02:00:00","2025-02-19 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 03:00:00","2025-02-19 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 04:00:00","2025-02-19 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 05:00:00","2025-02-19 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 06:00:00","2025-02-19 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 07:00:00","2025-02-19 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,845745,845745,0.035973370075226,0,0
"2025-02-19 08:00:00","2025-02-19 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4018605,4018605,0.17092874646187,0,0
"2025-02-19 09:00:00","2025-02-19 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6878302,6878302,0.29256251454353,0,0
"2025-02-19 10:00:00","2025-02-19 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,9718837,9718837,0.41338023543358,0,0
"2025-02-19 11:00:00","2025-02-19 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10374575,10374575,0.4412687420845,0,0
"2025-02-19 12:00:00","2025-02-19 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10661086,10661086,0.4534530043602,0,0
"2025-02-19 13:00:00","2025-02-19 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10827914,10827914,0.46054625511169,0,0
"2025-02-19 14:00:00","2025-02-19 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7678498,7678498,0.32658976316452,0,0
"2025-02-19 15:00:00","2025-02-19 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3854660,3854660,0.16394950449467,0,0
"2025-02-19 16:00:00","2025-02-19 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,746497,746497,0.031750451773405,0,0
"2025-02-19 17:00:00","2025-02-19 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,848,848,3.6067500332138E-5,0,0
"2025-02-19 18:00:00","2025-02-19 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 19:00:00","2025-02-19 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 20:00:00","2025-02-19 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 21:00:00","2025-02-19 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 22:00:00","2025-02-19 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-19 23:00:00","2025-02-20 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 00:00:00","2025-02-20 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 01:00:00","2025-02-20 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 02:00:00","2025-02-20 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 03:00:00","2025-02-20 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 04:00:00","2025-02-20 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 05:00:00","2025-02-20 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 06:00:00","2025-02-20 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 07:00:00","2025-02-20 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,297933,297933,0.012670832686126,0,0
"2025-02-20 08:00:00","2025-02-20 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1438122,1438122,0.061161801218987,0,0
"2025-02-20 09:00:00","2025-02-20 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2931466,2931466,0.12467127293348,0,0
"2025-02-20 10:00:00","2025-02-20 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4712738,4712738,0.2004257440567,0,0
"2025-02-20 11:00:00","2025-02-20 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5967378,5967378,0.25378224253654,0,0
"2025-02-20 12:00:00","2025-02-20 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5006856,5006856,0.21293200552464,0,0
"2025-02-20 13:00:00","2025-02-20 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3501981,3501981,0.1489315032959,0,0
"2025-02-20 14:00:00","2025-02-20 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2145207,2145207,0.091230526566505,0,0
"2025-02-20 15:00:00","2025-02-20 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,999146,999146,0.042491048574448,0,0
"2025-02-20 16:00:00","2025-02-20 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,297662,297662,0.012658724561334,0,0
"2025-02-20 17:00:00","2025-02-20 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2127,2127,9.0455003373791E-5,0,0
"2025-02-20 18:00:00","2025-02-20 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 19:00:00","2025-02-20 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 20:00:00","2025-02-20 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 21:00:00","2025-02-20 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 22:00:00","2025-02-20 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-20 23:00:00","2025-02-21 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 00:00:00","2025-02-21 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 01:00:00","2025-02-21 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 02:00:00","2025-02-21 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 03:00:00","2025-02-21 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 04:00:00","2025-02-21 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 05:00:00","2025-02-21 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 06:00:00","2025-02-21 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 07:00:00","2025-02-21 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,428458,428458,0.018219633027911,0,0
"2025-02-21 08:00:00","2025-02-21 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2543674,2543674,0.10816617310047,0,0
"2025-02-21 09:00:00","2025-02-21 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5803328,5803328,0.24677699804306,0,0
"2025-02-21 10:00:00","2025-02-21 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8754837,8754837,0.37228274345398,0,0
"2025-02-21 11:00:00","2025-02-21 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10881618,10881618,0.46271774172783,0,0
"2025-02-21 12:00:00","2025-02-21 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,10689372,10689372,0.45454075932503,0,0
"2025-02-21 13:00:00","2025-02-21 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8304484,8304484,0.35312700271606,0,0
"2025-02-21 14:00:00","2025-02-21 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5296489,5296489,0.22521874308586,0,0
"2025-02-21 15:00:00","2025-02-21 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2479318,2479318,0.10542544722557,0,0
"2025-02-21 16:00:00","2025-02-21 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,644895,644895,0.027422074228525,0,0
"2025-02-21 17:00:00","2025-02-21 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,211,211,8.9720497271628E-6,0,0
"2025-02-21 18:00:00","2025-02-21 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 19:00:00","2025-02-21 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 20:00:00","2025-02-21 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 21:00:00","2025-02-21 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 22:00:00","2025-02-21 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-21 23:00:00","2025-02-22 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 00:00:00","2025-02-22 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 01:00:00","2025-02-22 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 02:00:00","2025-02-22 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 03:00:00","2025-02-22 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 04:00:00","2025-02-22 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 05:00:00","2025-02-22 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 06:00:00","2025-02-22 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 07:00:00","2025-02-22 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,53648,53648,0.0022810234222561,0,0
"2025-02-22 08:00:00","2025-02-22 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,527026,527026,0.022408174350858,0,0
"2025-02-22 09:00:00","2025-02-22 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1166056,1166056,0.049578301608562,0,0
"2025-02-22 10:00:00","2025-02-22 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1747550,1747550,0.074301823973656,0,0
"2025-02-22 11:00:00","2025-02-22 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2645158,2645158,0.11246535181999,0,0
"2025-02-22 12:00:00","2025-02-22 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2750833,2750833,0.11695825308561,0,0
"2025-02-22 13:00:00","2025-02-22 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2149487,2149487,0.091389901936054,0,0
"2025-02-22 14:00:00","2025-02-22 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1362254,1362254,0.057918701320887,0,0
"2025-02-22 15:00:00","2025-02-22 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,872329,872329,0.037088450044394,0,0
"2025-02-22 16:00:00","2025-02-22 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,345270,345270,0.014679630286992,0,0
"2025-02-22 17:00:00","2025-02-22 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12660,12660,0.00053825526265427,0,0
"2025-02-22 18:00:00","2025-02-22 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 19:00:00","2025-02-22 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 20:00:00","2025-02-22 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 21:00:00","2025-02-22 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 22:00:00","2025-02-22 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-22 23:00:00","2025-02-23 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 00:00:00","2025-02-23 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 01:00:00","2025-02-23 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 02:00:00","2025-02-23 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 03:00:00","2025-02-23 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 04:00:00","2025-02-23 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 05:00:00","2025-02-23 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 06:00:00","2025-02-23 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 07:00:00","2025-02-23 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,223164,223164,0.0094873625785112,0,0
"2025-02-23 08:00:00","2025-02-23 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1422358,1422358,0.060468349605799,0,0
"2025-02-23 09:00:00","2025-02-23 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3593095,3593095,0.15275174379349,0,0
"2025-02-23 10:00:00","2025-02-23 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7199264,7199264,0.30605751276016,0,0
"2025-02-23 11:00:00","2025-02-23 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11514661,11514661,0.48951226472855,0,0
"2025-02-23 12:00:00","2025-02-23 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,12898308,12898308,0.54833149909973,0,0
"2025-02-23 13:00:00","2025-02-23 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,11828700,11828700,0.50285750627518,0,0
"2025-02-23 14:00:00","2025-02-23 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,8355148,8355148,0.35518926382065,0,0
"2025-02-23 15:00:00","2025-02-23 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4860034,4860034,0.20660600066185,0,0
"2025-02-23 16:00:00","2025-02-23 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1675124,1675124,0.071211099624634,0,0
"2025-02-23 17:00:00","2025-02-23 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1584,1584,6.7337248765398E-5,0,0
"2025-02-23 18:00:00","2025-02-23 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 19:00:00","2025-02-23 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 20:00:00","2025-02-23 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 21:00:00","2025-02-23 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 22:00:00","2025-02-23 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-23 23:00:00","2025-02-24 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 00:00:00","2025-02-24 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 01:00:00","2025-02-24 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 02:00:00","2025-02-24 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 03:00:00","2025-02-24 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 04:00:00","2025-02-24 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-24 05:00:00","2025-02-24 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
