"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-02-08 13:00:00","2025-02-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1844603,1844603,0.279909491539,0,0
"2025-02-08 14:00:00","2025-02-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1161760,1161760,0.17629024386406,0,0
"2025-02-08 15:00:00","2025-02-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,717408,717408,0.10886167734861,0,0
"2025-02-08 16:00:00","2025-02-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,372268,372268,0.056488774716854,0,0
"2025-02-08 17:00:00","2025-02-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,175814,175814,0.026678225025535,0,0
"2025-02-08 18:00:00","2025-02-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,184374,184374,0.027976974844933,0,0
"2025-02-08 19:00:00","2025-02-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,212408,212408,0.032230626791716,0,0
"2025-02-08 20:00:00","2025-02-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,237276,237276,0.036003898829222,0,0
"2025-02-08 21:00:00","2025-02-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,263026,263026,0.03991087526083,0,0
"2025-02-08 22:00:00","2025-02-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,317528,317528,0.04818057641387,0,0
"2025-02-08 23:00:00","2025-02-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,243928,243928,0.037012573331594,0,0
"2025-02-09 00:00:00","2025-02-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,140912,140912,0.021381249651313,0,0
"2025-02-09 01:00:00","2025-02-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,179010,179010,0.027161849662662,0,0
"2025-02-09 02:00:00","2025-02-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,335474,335474,0.050902374088764,0,0
"2025-02-09 03:00:00","2025-02-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,440215,440215,0.066794574260712,0,0
"2025-02-09 04:00:00","2025-02-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,645282,645282,0.09790912270546,0,0
"2025-02-09 05:00:00","2025-02-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,750499,750499,0.11387325078249,0,0
"2025-02-09 06:00:00","2025-02-09 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,873280,873280,0.1325020045042,0,0
"2025-02-09 07:00:00","2025-02-09 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,850491,850491,0.12904325127602,0,0
"2025-02-09 08:00:00","2025-02-09 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,857378,857378,0.13008749485016,0,0
"2025-02-09 09:00:00","2025-02-09 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1163606,1163606,0.17654925584793,0,0
"2025-02-09 10:00:00","2025-02-09 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1536681,1536681,0.23315325379372,0,0
"2025-02-09 11:00:00","2025-02-09 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1855007,1855007,0.28144949674606,0,0
"2025-02-09 12:00:00","2025-02-09 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2349300,2349300,0.35644349455833,0,0
"2025-02-09 13:00:00","2025-02-09 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2558694,2558694,0.38821125030518,0,0
"2025-02-09 14:00:00","2025-02-09 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2491108,2491108,0.37795451283455,0,0
"2025-02-09 15:00:00","2025-02-09 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2604197,2604197,0.39510974287987,0,0
"2025-02-09 16:00:00","2025-02-09 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2497729,2497729,0.37895426154137,0,0
"2025-02-09 17:00:00","2025-02-09 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2530889,2530889,0.3839827477932,0,0
"2025-02-09 18:00:00","2025-02-09 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2355583,2355583,0.35738325119019,0,0
"2025-02-09 19:00:00","2025-02-09 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2871034,2871034,0.43558374047279,0,0
"2025-02-09 20:00:00","2025-02-09 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3190279,3190279,0.48401549458504,0,0
"2025-02-09 21:00:00","2025-02-09 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3526248,3526248,0.53498423099518,0,0
"2025-02-09 22:00:00","2025-02-09 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3501030,3501030,0.53115475177765,0,0
"2025-02-09 23:00:00","2025-02-10 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3809903,3809903,0.57801127433777,0,0
"2025-02-10 00:00:00","2025-02-10 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3835836,3835836,0.58194249868393,0,0
"2025-02-10 01:00:00","2025-02-10 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3814008,3814008,0.5786269903183,0,0
"2025-02-10 02:00:00","2025-02-10 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4004996,4004996,0.60759824514389,0,0
"2025-02-10 03:00:00","2025-02-10 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4012371,4012371,0.60871350765228,0,0
"2025-02-10 04:00:00","2025-02-10 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4404134,4404134,0.66814297437668,0,0
"2025-02-10 05:00:00","2025-02-10 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4472014,4472014,0.67843675613403,0,0
"2025-02-10 06:00:00","2025-02-10 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4520059,4520059,0.68572151660919,0,0
"2025-02-10 07:00:00","2025-02-10 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4691285,4691285,0.71169298887253,0,0
"2025-02-10 08:00:00","2025-02-10 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4955472,4955472,0.75176674127579,0,0
"2025-02-10 09:00:00","2025-02-10 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5340681,5340681,0.81019973754883,0,0
"2025-02-10 10:00:00","2025-02-10 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5838856,5838856,0.88576924800873,0,0
"2025-02-10 11:00:00","2025-02-10 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5990974,5990974,0.908840239048,0,0
"2025-02-10 12:00:00","2025-02-10 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6018067,6018067,0.91294449567795,0,0
"2025-02-10 13:00:00","2025-02-10 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6054451,6054451,0.9184582233429,0,0
"2025-02-10 14:00:00","2025-02-10 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5996353,5996353,0.90963900089264,0,0
"2025-02-10 15:00:00","2025-02-10 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5813352,5813352,0.88187277317047,0,0
"2025-02-10 16:00:00","2025-02-10 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5676312,5676312,0.86107850074768,0,0
"2025-02-10 17:00:00","2025-02-10 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5666132,5666132,0.85952925682068,0,0
"2025-02-10 18:00:00","2025-02-10 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5551835,5551835,0.84218549728394,0,0
"2025-02-10 19:00:00","2025-02-10 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5684013,5684013,0.86223101615906,0,0
"2025-02-10 20:00:00","2025-02-10 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5681966,5681966,0.86191499233246,0,0
"2025-02-10 21:00:00","2025-02-10 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5490809,5490809,0.83291274309158,0,0
"2025-02-10 22:00:00","2025-02-10 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5708832,5708832,0.86597973108292,0,0
"2025-02-10 23:00:00","2025-02-11 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5860895,5860895,0.88904076814651,0,0
"2025-02-11 00:00:00","2025-02-11 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5654146,5654146,0.85767376422882,0,0
"2025-02-11 01:00:00","2025-02-11 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5247396,5247396,0.79596924781799,0,0
"2025-02-11 02:00:00","2025-02-11 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5011235,5011235,0.76014125347137,0,0
"2025-02-11 03:00:00","2025-02-11 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4834295,4834295,0.73329722881317,0,0
"2025-02-11 04:00:00","2025-02-11 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4768086,4768086,0.72324973344803,0,0
"2025-02-11 05:00:00","2025-02-11 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4563519,4563519,0.69221550226212,0,0
"2025-02-11 06:00:00","2025-02-11 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4441731,4441731,0.6737380027771,0,0
"2025-02-11 07:00:00","2025-02-11 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4376578,4376578,0.6638514995575,0,0
"2025-02-11 08:00:00","2025-02-11 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4360172,4360172,0.66135847568512,0,0
"2025-02-11 09:00:00","2025-02-11 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4175957,4175957,0.63341277837753,0,0
"2025-02-11 10:00:00","2025-02-11 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3938916,3938916,0.59745424985886,0,0
"2025-02-11 11:00:00","2025-02-11 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3511974,3511974,0.53269273042679,0,0
"2025-02-11 12:00:00","2025-02-11 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3235793,3235793,0.49079874157906,0,0
"2025-02-11 13:00:00","2025-02-11 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3168399,3168399,0.48057350516319,0,0
"2025-02-11 14:00:00","2025-02-11 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2852615,2852615,0.43267351388931,0,0
"2025-02-11 15:00:00","2025-02-11 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2566228,2566228,0.38923326134682,0,0
"2025-02-11 16:00:00","2025-02-11 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2529982,2529982,0.38373324275017,0,0
"2025-02-11 17:00:00","2025-02-11 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2333340,2333340,0.35390549898148,0,0
"2025-02-11 18:00:00","2025-02-11 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2117151,2117151,0.32111325860023,0,0
"2025-02-11 19:00:00","2025-02-11 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2006681,2006681,0.30435624718666,0,0
"2025-02-11 20:00:00","2025-02-11 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1928692,1928692,0.29252550005913,0,0
"2025-02-11 21:00:00","2025-02-11 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1811490,1811490,0.27474799752235,0,0
"2025-02-11 22:00:00","2025-02-11 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1715020,1715020,0.26011449098587,0,0
"2025-02-11 23:00:00","2025-02-12 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1485131,1485131,0.22524625062943,0,0
"2025-02-12 00:00:00","2025-02-12 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1243591,1243591,0.18861125409603,0,0
"2025-02-12 01:00:00","2025-02-12 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,840833,840833,0.12752549350262,0,0
"2025-02-12 02:00:00","2025-02-12 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,740016,740016,0.11223474889994,0,0
"2025-02-12 03:00:00","2025-02-12 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,633511,633511,0.096080623567104,0,0
"2025-02-12 04:00:00","2025-02-12 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,520241,520241,0.078901298344135,0,0
"2025-02-12 05:00:00","2025-02-12 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,358214,358214,0.054327450692654,0,0
"2025-02-12 06:00:00","2025-02-12 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,432497,432497,0.06559295207262,0,0
"2025-02-12 07:00:00","2025-02-12 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,506145,506145,0.076761998236179,0,0
"2025-02-12 08:00:00","2025-02-12 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,491999,491999,0.074616149067879,0,0
"2025-02-12 09:00:00","2025-02-12 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,410745,410745,0.062292873859406,0,0
"2025-02-12 10:00:00","2025-02-12 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,350675,350675,0.053182426840067,0,0
"2025-02-12 11:00:00","2025-02-12 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,283204,283204,0.042949676513672,0,0
"2025-02-12 12:00:00","2025-02-12 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,284685,284685,0.043173998594284,0,0
"2025-02-12 13:00:00","2025-02-12 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,308298,308298,0.046754751354456,0,0
"2025-02-12 14:00:00","2025-02-12 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,347083,347083,0.052636325359344,0,0
"2025-02-12 15:00:00","2025-02-12 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,384290,384290,0.058278575539589,0,0
"2025-02-12 16:00:00","2025-02-12 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,376814,376814,0.057144474238157,0,0
"2025-02-12 17:00:00","2025-02-12 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,502395,502395,0.076188549399376,0,0
"2025-02-12 18:00:00","2025-02-12 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,404525,404525,0.061346098780632,0,0
"2025-02-12 19:00:00","2025-02-12 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,465692,465692,0.070621624588966,0,0
"2025-02-12 20:00:00","2025-02-12 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,591261,591261,0.089663326740265,0,0
"2025-02-12 21:00:00","2025-02-12 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,634464,634464,0.096214428544044,0,0
"2025-02-12 22:00:00","2025-02-12 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,736659,736659,0.1117110773921,0,0
"2025-02-12 23:00:00","2025-02-13 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,760584,760584,0.11533875018358,0,0
"2025-02-13 00:00:00","2025-02-13 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,974740,974740,0.14781324565411,0,0
"2025-02-13 01:00:00","2025-02-13 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1063230,1063230,0.16123124957085,0,0
"2025-02-13 02:00:00","2025-02-13 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1203718,1203718,0.18253450095654,0,0
"2025-02-13 03:00:00","2025-02-13 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1452990,1452990,0.22033299505711,0,0
"2025-02-13 04:00:00","2025-02-13 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1736883,1736883,0.26338151097298,0,0
"2025-02-13 05:00:00","2025-02-13 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1953587,1953587,0.29624050855637,0,0
"2025-02-13 06:00:00","2025-02-13 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2147555,2147555,0.32565200328827,0,0
"2025-02-13 07:00:00","2025-02-13 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1960974,1960974,0.29735699295998,0,0
"2025-02-13 08:00:00","2025-02-13 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1615137,1615137,0.24491375684738,0,0
"2025-02-13 09:00:00","2025-02-13 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1279111,1279111,0.1939587444067,0,0
"2025-02-13 10:00:00","2025-02-13 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1228022,1228022,0.18621075153351,0,0
"2025-02-13 11:00:00","2025-02-13 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1469322,1469322,0.2227987498045,0,0
"2025-02-13 12:00:00","2025-02-13 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1611814,1611814,0.24440374970436,0,0
"2025-02-13 13:00:00","2025-02-13 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1277140,1277140,0.19365525245667,0,0
"2025-02-13 14:00:00","2025-02-13 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1153344,1153344,0.17488250136375,0,0
"2025-02-13 15:00:00","2025-02-13 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1113702,1113702,0.16887049376965,0,0
"2025-02-13 16:00:00","2025-02-13 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1007212,1007212,0.1527227461338,0,0
"2025-02-13 17:00:00","2025-02-13 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,796853,796853,0.12082525342703,0,0
"2025-02-13 18:00:00","2025-02-13 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,465587,465587,0.070595622062683,0,0
"2025-02-13 19:00:00","2025-02-13 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,215776,215776,0.032717298716307,0,0
"2025-02-13 20:00:00","2025-02-13 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,92237,92237,0.013985457830131,0,0
"2025-02-13 21:00:00","2025-02-13 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,57690,57690,0.0087472097948194,0,0
"2025-02-13 22:00:00","2025-02-13 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47273,47273,0.0071676950901747,0,0
"2025-02-13 23:00:00","2025-02-14 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,31731,31731,0.0048111299984157,0,0
"2025-02-14 00:00:00","2025-02-14 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13585,13585,0.002059780061245,0,0
"2025-02-14 01:00:00","2025-02-14 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 02:00:00","2025-02-14 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 03:00:00","2025-02-14 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 04:00:00","2025-02-14 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 05:00:00","2025-02-14 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 06:00:00","2025-02-14 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 07:00:00","2025-02-14 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 08:00:00","2025-02-14 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2025-02-14 09:00:00","2025-02-14 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,10805,10805,0.0016381749883294,0,0
"2025-02-14 10:00:00","2025-02-14 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,75814,75814,0.01149432733655,0,0
"2025-02-14 11:00:00","2025-02-14 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,126200,126200,0.019133299589157,0,0
"2025-02-14 12:00:00","2025-02-14 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,160521,160521,0.024336624890566,0,0
"2025-02-14 13:00:00","2025-02-14 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,196392,196392,0.029774824157357,0,0
"2025-02-14 14:00:00","2025-02-14 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,217926,217926,0.033039376139641,0,0
"2025-02-14 15:00:00","2025-02-14 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,269864,269864,0.040913373231888,0,0
"2025-02-14 16:00:00","2025-02-14 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,281416,281416,0.042664475739002,0,0
"2025-02-14 17:00:00","2025-02-14 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,259402,259402,0.039326749742031,0,0
"2025-02-14 18:00:00","2025-02-14 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,202988,202988,0.030773900449276,0,0
"2025-02-14 19:00:00","2025-02-14 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,166843,166843,0.025293974205852,0,0
"2025-02-14 20:00:00","2025-02-14 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,125375,125375,0.019007174298167,0,0
"2025-02-14 21:00:00","2025-02-14 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,101689,101689,0.015416200272739,0,0
"2025-02-14 22:00:00","2025-02-14 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,114148,114148,0.017304949462414,0,0
"2025-02-14 23:00:00","2025-02-15 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,87313,87313,0.013236625120044,0,0
"2025-02-15 00:00:00","2025-02-15 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,116480,116480,0.017658224329352,0,0
"2025-02-15 01:00:00","2025-02-15 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,32503,32503,0.0049273874610662,0,0
"2025-02-15 02:00:00","2025-02-15 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13156,13156,0.0019944123923779,0,0
"2025-02-15 03:00:00","2025-02-15 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,31804,31804,0.0048213573172688,0,0
"2025-02-15 04:00:00","2025-02-15 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,38231,38231,0.0057956324890256,0,0
"2025-02-15 05:00:00","2025-02-15 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,23646,23646,0.0035845974925905,0,0
"2025-02-15 06:00:00","2025-02-15 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,48450,48450,0.0073446873575449,0,0
"2025-02-15 07:00:00","2025-02-15 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,80812,80812,0.012250450439751,0,0
"2025-02-15 08:00:00","2025-02-15 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,82737,82737,0.012542225420475,0,0
"2025-02-15 09:00:00","2025-02-15 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,94159,94159,0.014273574575782,0,0
"2025-02-15 10:00:00","2025-02-15 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,148306,148306,0.022481625899673,0,0
"2025-02-15 11:00:00","2025-02-15 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,212469,212469,0.032207850366831,0,0
"2025-02-15 12:00:00","2025-02-15 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,244535,244535,0.037068475037813,0,0
"2025-02-15 13:00:00","2025-02-15 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,193761,193761,0.029371550306678,0,0
"2025-02-15 14:00:00","2025-02-15 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,192590,192590,0.029193874448538,0,0
"2025-02-15 15:00:00","2025-02-15 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,257454,257454,0.03902605175972,0,0
"2025-02-15 16:00:00","2025-02-15 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,215677,215677,0.032693151384592,0,0
"2025-02-15 17:00:00","2025-02-15 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,232252,232252,0.03520542383194,0,0
"2025-02-15 18:00:00","2025-02-15 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,232899,232899,0.035303276032209,0,0
"2025-02-15 19:00:00","2025-02-15 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,212268,212268,0.032175775617361,0,0
"2025-02-15 20:00:00","2025-02-15 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,256760,256760,0.038919676095247,0,0
"2025-02-15 21:00:00","2025-02-15 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,321294,321294,0.048701424151659,0,0
"2025-02-15 22:00:00","2025-02-15 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,481663,481663,0.073009550571442,0,0
"2025-02-15 23:00:00","2025-02-16 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,482438,482438,0.073126599192619,0,0
"2025-02-16 00:00:00","2025-02-16 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,551466,551466,0.083589121699333,0,0
"2025-02-16 01:00:00","2025-02-16 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,601273,601273,0.091138146817684,0,0
"2025-02-16 02:00:00","2025-02-16 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,683430,683430,0.10359039902687,0,0
"2025-02-16 03:00:00","2025-02-16 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,909715,909715,0.13788874447346,0,0
"2025-02-16 04:00:00","2025-02-16 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,826573,826573,0.12528574466705,0,0
"2025-02-16 05:00:00","2025-02-16 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,866862,866862,0.13139149546623,0,0
"2025-02-16 06:00:00","2025-02-16 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1097118,1097118,0.16629074513912,0,0
"2025-02-16 07:00:00","2025-02-16 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1403276,1403276,0.21269400417805,0,0
"2025-02-16 08:00:00","2025-02-16 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1777682,1777682,0.26944100856781,0,0
"2025-02-16 09:00:00","2025-02-16 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2402444,2402444,0.36413300037384,0,0
"2025-02-16 10:00:00","2025-02-16 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2940191,2940191,0.44563525915146,0,0
"2025-02-16 11:00:00","2025-02-16 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3390245,3390245,0.51384550333023,0,0
"2025-02-16 12:00:00","2025-02-16 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3619346,3619346,0.54856598377228,0,0
"2025-02-16 13:00:00","2025-02-16 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3814706,3814706,0.57817202806473,0,0
"2025-02-16 14:00:00","2025-02-16 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3984512,3984512,0.60390472412109,0,0
"2025-02-16 15:00:00","2025-02-16 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3814101,3814101,0.57807326316833,0,0
"2025-02-16 16:00:00","2025-02-16 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3037777,3037777,0.46040898561478,0,0
"2025-02-16 17:00:00","2025-02-16 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1907745,1907745,0.28913825750351,0,0
"2025-02-16 18:00:00","2025-02-16 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1454150,1454150,0.22039000689983,0,0
"2025-02-16 19:00:00","2025-02-16 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1480608,1480608,0.22439849376678,0,0
